Movie 43	2013	4.3	Emma Stone*Stephen Merchant*Richard Gere*Liev Schreiber
Beoning	2018	7.6	Ah-in Yoo*Steven Yeun*Jong-seo Jun*Soo-Kyung Kim
The Shape of Water	2017	7.3	Sally Hawkins*Octavia Spencer*Michael Shannon*Doug Jones
X-Men	2000	7.4	Patrick Stewart*Hugh Jackman*Ian McKellen*Famke Janssen
Never Grow Old	2019	5.7	John Cusack*Emile Hirsch*Antonia Campbell-Hughes*Danny Webb
Signs	2002	6.7	Mel Gibson*Joaquin Phoenix*Rory Culkin*Abigail Breslin
The Magnificent Seven	2016	6.9	Denzel Washington*Chris Pratt*Ethan Hawke*Vincent D'Onofrio
Top Gun	1986	6.9	Tom Cruise*Tim Robbins*Kelly McGillis*Val Kilmer
Hulk	2003	5.6	Eric Bana*Jennifer Connelly*Sam Elliott*Josh Lucas
The Departed	2006	8.5	Leonardo DiCaprio*Matt Damon*Jack Nicholson*Mark Wahlberg
Transformers	2007	7.1	Shia LaBeouf*Megan Fox*Josh Duhamel*Tyrese Gibson
The Tomorrow Man	2019	5.7	John Lithgow*Blythe Danner*Derek Cecil*Katie Aselton
Overboard	2018	5.9	Eugenio Derbez*Anna Faris*Eva Longoria*John Hannah
Holmes & Watson	2018	3.8	Will Ferrell*John C. Reilly*Ralph Fiennes*Rebecca Hall
Pillow Talk	1959	7.5	Rock Hudson*Doris Day*Tony Randall*Thelma Ritter
Transformers: The Last Knight	2017	5.2	Mark Wahlberg*Anthony Hopkins*Josh Duhamel*Laura Haddock
Shot Caller	2017	7.3	Nikolaj Coster-Waldau*Omari Hardwick*Lake Bell*Jon Bernthal
Mother!	2017	6.6	Jennifer Lawrence*Javier Bardem*Ed Harris*Michelle Pfeiffer
The Sandlot	1993	7.8	Tom Guiry*Mike Vitar*Art LaFleur*Patrick Renna
Oblivion	2013	7.0	Tom Cruise*Morgan Freeman*Andrea Riseborough*Olga Kurylenko
Star Wars	1977	8.6	Mark Hamill*Harrison Ford*Carrie Fisher*Alec Guinness
Pitch Perfect	2012	7.2	Anna Kendrick*Brittany Snow*Rebel Wilson*Anna Camp
The Imitation Game	2014	8.0	Benedict Cumberbatch*Keira Knightley*Matthew Goode*Allen Leech
Django Unchained	2012	8.4	Jamie Foxx*Christoph Waltz*Leonardo DiCaprio*Kerry Washington
Ferris Bueller's Day Off	1986	7.8	Matthew Broderick*Alan Ruck*Mia Sara*Jeffrey Jones
Kingsman: The Golden Circle	2017	6.8	Taron Egerton*Colin Firth*Mark Strong*Channing Tatum
The Crow	1994	7.6	Brandon Lee*Michael Wincott*Rochelle Davis*Ernie Hudson
The Parent Trap	1998	6.5	Lindsay Lohan*Dennis Quaid*Natasha Richardson*Elaine Hendrix
Les frères Sisters	2018	7.0	John C. Reilly*Joaquin Phoenix*Jake Gyllenhaal*Riz Ahmed
Late Night	2019	5.4	Emma Thompson*Mindy Kaling*John Lithgow*Hugh Dancy
Dunkirk	2017	7.9	Fionn Whitehead*Barry Keoghan*Mark Rylance*Tom Hardy
xXx: Return of Xander Cage	2017	5.2	Vin Diesel*Donnie Yen*Deepika Padukone*Kris Wu
Red Joan	2018	6.3	Judi Dench*Sophie Cookson*Stephen Campbell Moore*Tom Hughes
Les Misérables	2012	7.6	Hugh Jackman*Russell Crowe*Anne Hathaway*Amanda Seyfried
X: First Class	2011	7.7	James McAvoy*Michael Fassbender*Jennifer Lawrence*Kevin Bacon
A pesar de todo	2019	5.3	Blanca Suárez*Macarena García*Amaia Salamanca*Belén Cuesta
Red Sparrow	2018	6.6	Jennifer Lawrence*Joel Edgerton*Matthias Schoenaerts*Charlotte Rampling
Christopher Robin	2018	7.3	Ewan McGregor*Hayley Atwell*Bronte Carmichael*Mark Gatiss
Léon	1994	8.6	Jean Reno*Gary Oldman*Natalie Portman*Danny Aiello
Scooby-Doo	2002	5.0	Matthew Lillard*Freddie Prinze Jr.*Sarah Michelle Gellar*Linda Cardellini
Book Club	2018	6.1	Diane Keaton*Jane Fonda*Candice Bergen*Mary Steenburgen
Green Lantern	2011	5.5	Ryan Reynolds*Blake Lively*Peter Sarsgaard*Mark Strong
The Kid Who Would Be King	2019	6.0	Louis Ashbourne Serkis*Denise Gough*Dean Chaumoo*Tom Taylor
Her	2013	8.0	Joaquin Phoenix*Amy Adams*Scarlett Johansson*Rooney Mara
Climax	2018	7.2	Sofia Boutella*Romain Guillermic*Souheila Yacoub*Kiddy Smile
Austin Powers: The Spy Who Shagged Me	1999	6.6	Mike Myers*Heather Graham*Michael York*Robert Wagner
21 Jump Street	2012	7.2	Jonah Hill*Channing Tatum*Ice Cube*Brie Larson
Moneyball	2011	7.6	Brad Pitt*Robin Wright*Jonah Hill*Philip Seymour Hoffman
Se7en	1995	8.6	Morgan Freeman*Brad Pitt*Kevin Spacey*Andrew Kevin Walker
Black Hawk Down	2001	7.7	Josh Hartnett*Ewan McGregor*Tom Sizemore*Eric Bana
The Lighthouse	2019	9.5	Robert Pattinson*Willem Dafoe
Dumplin'	2018	6.7	Danielle Macdonald*Jennifer Aniston*Odeya Rush*Maddie Baillio
Beauty and the Beast	2017	7.2	Emma Watson*Dan Stevens*Luke Evans*Josh Gad
The Kissing Booth	2018	6.2	Joey King*Jacob Elordi*Joel Courtney*Megan du Plessis
Gosford Park	2001	7.3	Maggie Smith*Ryan Phillippe*Michael Gambon*Kristin Scott Thomas
Harry Potter and the Deathly Hallows: Part 2	2011	8.1	Daniel Radcliffe*Emma Watson*Rupert Grint*Michael Gambon
Mercy	2017	5.4	Ellen Page*Kate Mara*Amy Seimetz*Elias Koteas
Just Go with It	2011	6.4	Adam Sandler*Jennifer Aniston*Brooklyn Decker*Nicole Kidman
The Breakfast Club	1985	7.9	Emilio Estevez*Judd Nelson*Molly Ringwald*Ally Sheedy
No Country for Old Men	2007	8.1	Tommy Lee Jones*Javier Bardem*Josh Brolin*Woody Harrelson
Dazed and Confused	1993	7.7	Jason London*Wiley Wiggins*Matthew McConaughey*Rory Cochrane
Mary Poppins	1964	7.8	Julie Andrews*Dick Van Dyke*David Tomlinson*Glynis Johns
Sixteen Candles	1984	7.1	Molly Ringwald*Anthony Michael Hall*Justin Henry*Michael Schoeffling
Pájaros de verano	2018	7.8	Carmiña Martínez*José Acosta*Natalia Reyes*Jhon Narváez
Goosebumps 2: Haunted Halloween	2018	5.6	Wendi McLendon-Covey*Madison Iseman*Jeremy Ray Taylor*Caleel Harris
Remember the Titans	2000	7.8	Denzel Washington*Will Patton*Wood Harris*Ryan Hurst
A Dog's Way Home	2019	6.7	Ashley Judd*Jonah Hauer-King*Edward James Olmos*Alexandra Shipp
Tomb Raider	2018	6.3	Alicia Vikander*Dominic West*Walton Goggins*Daniel Wu
The Farewell	2019	7.0	Awkwafina*Tzi Ma*Diana Lin*Gil Perez-Abraham
Batman Begins	2005	8.2	Christian Bale*Michael Caine*Ken Watanabe*Liam Neeson
The Hole in the Ground	2019	5.7	Seána Kerslake*James Quinn Markey*Kati Outinen*David Crowley
Little	2019	5.4	Regina Hall*Issa Rae*Marsai Martin*Justin Hartley
The Help	2011	8.1	Emma Stone*Viola Davis*Octavia Spencer*Bryce Dallas Howard
Coco	2017	8.4	Anthony Gonzalez*Gael García Bernal*Benjamin Bratt*Alanna Ubach
Prisoners	2013	8.1	Hugh Jackman*Jake Gyllenhaal*Viola Davis*Melissa Leo
Tell It to the Bees	2018	5.3	Anna Paquin*Gregor Selkirk*Euan Mason*Holliday Grainger
American Pie	1999	7.0	Jason Biggs*Chris Klein*Thomas Ian Nicholas*Jennifer Coolidge
The Sixth Sense	1999	8.1	Bruce Willis*Haley Joel Osment*Toni Collette*Olivia Williams
The Darkest Minds	2018	5.7	Amandla Stenberg*Mandy Moore*Bradley Whitford*Harris Dickinson
Welcome to Marwen	2018	6.1	Steve Carell*Falk Hentschel*Matt O'Leary*Nikolai Witschl
Gräns	2018	7.1	Eva Melander*Eero Milonoff*Jörgen Thorsson*Ann Petrén
Sherlock Holmes	2009	7.6	Robert Downey Jr.*Jude Law*Rachel McAdams*Mark Strong
Sicario	2015	7.6	Emily Blunt*Josh Brolin*Benicio Del Toro*Jon Bernthal
Saving Private Ryan	1998	8.6	Tom Hanks*Matt Damon*Tom Sizemore*Edward Burns
I Am Mother	2019	6.3	Rose Byrne*Hilary Swank*Clara Rugaard*Luke Hawker
Tropic Thunder	2008	7.0	Ben Stiller*Jack Black*Robert Downey Jr.*Jeff Kahn
The Fate of the Furious	2017	6.7	Vin Diesel*Jason Statham*Dwayne Johnson*Michelle Rodriguez
Stan & Ollie	2018	7.3	Steve Coogan*John C. Reilly*Shirley Henderson*Nina Arianda
Ghost in the Shell	2017	6.4	Scarlett Johansson*Pilou Asbæk*Takeshi Kitano*Juliette Binoche
The Lost City of Z	2016	6.6	Charlie Hunnam*Robert Pattinson*Sienna Miller*Tom Holland
The House That Jack Built	2018	6.9	Matt Dillon*Bruno Ganz*Uma Thurman*Siobhan Fallon Hogan
Whiplash	2014	8.5	Miles Teller*J.K. Simmons*Melissa Benoist*Paul Reiser
The Lodge	2019	7.0	Riley Keough*Alicia Silverstone*Richard Armitage*Jaeden Martell
Hunter Killer	2018	6.6	Gerard Butler*Gary Oldman*Common*Linda Cardellini
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	1964	8.4	Peter Sellers*George C. Scott*Sterling Hayden*Keenan Wynn
American Beauty	1999	8.4	Kevin Spacey*Annette Bening*Thora Birch*Wes Bentley
Tully	2018	7.0	Charlize Theron*Mackenzie Davis*Ron Livingston*Asher Miles Fallica
The Accountant	2016	7.3	Ben Affleck*Anna Kendrick*J.K. Simmons*Jon Bernthal
The Haunting of Sharon Tate	2019	3.0	Hilary Duff*Jonathan Bennett*Lydia Hearst*Pawel Szajda
Wonder	2017	8.0	Jacob Tremblay*Owen Wilson*Izabela Vidovic*Julia Roberts
The VVitch: A New-England Folktale	2015	6.8	Anya Taylor-Joy*Ralph Ineson*Kate Dickie*Julian Richings
The Hangover	2009	7.7	Zach Galifianakis*Bradley Cooper*Justin Bartha*Ed Helms
Terminator 2: Judgment Day	1991	8.5	Arnold Schwarzenegger*Linda Hamilton*Edward Furlong*Robert Patrick
Shutter Island	2010	8.1	Leonardo DiCaprio*Emily Mortimer*Mark Ruffalo*Ben Kingsley
Wind River	2017	7.7	Kelsey Asbille*Jeremy Renner*Julia Jones*Teo Briones
American Psycho	2000	7.6	Christian Bale*Justin Theroux*Josh Lucas*Bill Sage
Star Wars: Episode VII - The Force Awakens	2015	8.0	Daisy Ridley*John Boyega*Oscar Isaac*Domhnall Gleeson
Yours, Mine and Ours	1968	7.2	Lucille Ball*Henry Fonda*Van Johnson*Louise Troy
Good Will Hunting	1997	8.3	Robin Williams*Matt Damon*Ben Affleck*Stellan Skarsgård
Point Break	1991	7.2	Patrick Swayze*Keanu Reeves*Gary Busey*Lori Petty
Dumb and Dumber	1994	7.3	Jim Carrey*Jeff Daniels*Lauren Holly*Mike Starr
Bridesmaids	2011	6.8	Kristen Wiig*Maya Rudolph*Rose Byrne*Terry Crews
Den of Thieves	2018	7.0	Gerard Butler*Pablo Schreiber*O'Shea Jackson Jr.*50 Cent
Grease	1978	7.2	John Travolta*Olivia Newton-John*Stockard Channing*Jeff Conaway
Searching	2018	7.7	John Cho*Debra Messing*Joseph Lee*Michelle La
Todos lo saben	2018	7.0	Penélope Cruz*Javier Bardem*Ricardo Darín*Eduard Fernández
The Conjuring	2013	7.5	Patrick Wilson*Vera Farmiga*Ron Livingston*Lili Taylor
Mamma Mia!	2008	6.4	Meryl Streep*Pierce Brosnan*Amanda Seyfried*Stellan Skarsgård
Requiem for a Dream	2000	8.3	Ellen Burstyn*Jared Leto*Jennifer Connelly*Marlon Wayans
The Fifth Element	1997	7.7	Bruce Willis*Milla Jovovich*Gary Oldman*Ian Holm
Snatch	2000	8.3	Jason Statham*Brad Pitt*Benicio Del Toro*Dennis Farina
Ex Machina	2014	7.7	Alicia Vikander*Domhnall Gleeson*Oscar Isaac*Sonoya Mizuno
Dolor y gloria	2019	7.8	Penélope Cruz*Antonio Banderas*Leonardo Sbaraglia*Asier Etxeandia
Halloween	2018	6.7	Jamie Lee Curtis*Judy Greer*Andi Matichak*James Jude Courtney
Dead Man's Shoes	2004	7.7	Paddy Considine*Gary Stretch*Toby Kebbell*Stuart Wolfenden
The Notebook	2004	7.9	Gena Rowlands*James Garner*Rachel McAdams*Ryan Gosling
Ah-ga-ssi	2016	8.1	Min-hee Kim*Jung-woo Ha*Jin-Woong Cho*So-Ri Moon
Alien: Covenant	2017	6.4	Michael Fassbender*Katherine Waterston*Billy Crudup*Danny McBride
Power Rangers	2017	6.0	Dacre Montgomery*Naomi Scott*RJ Cyler*Ludi Lin
The Island	2005	6.9	Scarlett Johansson*Ewan McGregor*Djimon Hounsou*Steve Buscemi
The Green Mile	1999	8.6	Tom Hanks*Michael Clarke Duncan*David Morse*Bonnie Hunt
Scarface	1983	8.3	Al Pacino*Michelle Pfeiffer*Steven Bauer*Mary Elizabeth Mastrantonio
Speed	1994	7.2	Keanu Reeves*Dennis Hopper*Sandra Bullock*Joe Morton
Grown Ups 2	2013	5.4	Adam Sandler*Kevin James*Chris Rock*David Spade
Rogue One	2016	7.8	Felicity Jones*Diego Luna*Alan Tudyk*Donnie Yen
Capharnaüm	2018	8.5	Zain Al Rafeea*Yordanos Shiferaw*Boluwatife Treasure Bankole*Kawsar Al Haddad
Upgrade	2018	7.6	Logan Marshall-Green*Melanie Vallejo*Steve Danielsen*Abby Craden
Roma	2018	7.8	Yalitza Aparicio*Marina de Tavira*Diego Cortina Autrey*Carlos Peralta
Reservoir Dogs	1992	8.3	Harvey Keitel*Tim Roth*Michael Madsen*Chris Penn
Guava Island	2019	6.9	Donald Glover*Rihanna*Letitia Wright*Nonso Anozie
The Snowman	2017	5.1	Michael Fassbender*Rebecca Ferguson*Charlotte Gainsbourg*Jonas Karlsson
Gods of Egypt	2016	5.4	Brenton Thwaites*Nikolaj Coster-Waldau*Gerard Butler*Chadwick Boseman
Blade Runner	1982	8.2	Harrison Ford*Rutger Hauer*Sean Young*Edward James Olmos
Lost in Translation	2003	7.8	Bill Murray*Scarlett Johansson*Giovanni Ribisi*Anna Faris
The Revenant	2015	8.0	Leonardo DiCaprio*Tom Hardy*Will Poulter*Domhnall Gleeson
Brokeback Mountain	2005	7.7	Jake Gyllenhaal*Heath Ledger*Michelle Williams*Randy Quaid
Casper	1995	6.1	Bill Pullman*Christina Ricci*Cathy Moriarty*Eric Idle
The Wife	2017	7.2	Glenn Close*Jonathan Pryce*Max Irons*Christian Slater
Road House	1989	6.6	Patrick Swayze*Kelly Lynch*Sam Elliott*Ben Gazzara
Spectre	2015	6.8	Daniel Craig*Christoph Waltz*Léa Seydoux*Ralph Fiennes
The Man Who Knew Too Much	1956	7.5	James Stewart*Doris Day*Brenda de Banzie*Bernard Miles
Lady Bird	2017	7.4	Saoirse Ronan*Laurie Metcalf*Tracy Letts*Lucas Hedges
The Grand Budapest Hotel	2014	8.1	Ralph Fiennes*F. Murray Abraham*Mathieu Amalric*Adrien Brody
Photograph	2019	6.9	Nawazuddin Siddiqui*Sanya Malhotra*Sachin Khedekar*Denzil Smith
To All the Boys I've Loved Before	2018	7.3	Lana Condor*Noah Centineo*Janel Parrish*Anna Cathcart
Hacksaw Ridge	2016	8.1	Andrew Garfield*Sam Worthington*Luke Bracey*Teresa Palmer
Harry Potter and the Goblet of Fire	2005	7.7	Daniel Radcliffe*Emma Watson*Rupert Grint*Eric Sykes
Edge of Tomorrow	2014	7.9	Tom Cruise*Emily Blunt*Bill Paxton*Brendan Gleeson
Death House	2017	3.1	Bill Moseley*Tony Todd*Nicole Cinaglia*Adrienne Barbeau
Jurassic World	2015	7.0	Chris Pratt*Bryce Dallas Howard*Ty Simpkins*Judy Greer
Student of the Year	2012	5.4	Alia Bhatt*Sidharth Malhotra*Varun Dhawan*Rishi Kapoor
Star Trek	2009	8.0	Chris Pine*Zachary Quinto*Simon Pegg*Leonard Nimoy
One Flew Over the Cuckoo's Nest	1975	8.7	Jack Nicholson*Louise Fletcher*Will Sampson*Michael Berryman
The Matrix Revolutions	2003	6.7	Keanu Reeves*Laurence Fishburne*Carrie-Anne Moss*Hugo Weaving
Independence Day	1996	7.0	Will Smith*Bill Pullman*Jeff Goldblum*Mary McDonnell
Boyz n the Hood	1991	7.8	Cuba Gooding Jr.*Laurence Fishburne*Hudhail Al-Amir*Lloyd Avery II
Atomic Blonde	2017	6.7	Charlize Theron*James McAvoy*John Goodman*Eddie Marsan
Bad Moms	2016	6.2	Mila Kunis*Kathryn Hahn*Kristen Bell*Christina Applegate
Jaws	1975	8.0	Roy Scheider*Robert Shaw*Richard Dreyfuss*Lorraine Gary
La La Land	2016	8.0	Ryan Gosling*Emma Stone*Rosemarie DeWitt*J.K. Simmons
Iron Sky	2012	5.9	Julia Dietze*Christopher Kirby*Götz Otto*Udo Kier
Backdraft	1991	6.7	Kurt Russell*William Baldwin*Robert De Niro*Donald Sutherland
Calamity Jane	1953	7.3	Doris Day*Howard Keel*Allyn Ann McLerie*Philip Carey
Bully	2001	7.0	Brad Renfro*Nick Stahl*Bijou Phillips*Rachel Miner
Pocketful of Miracles	1961	7.3	Glenn Ford*Bette Davis*Hope Lange*Arthur O'Connell
12 Angry Men	1957	8.9	Henry Fonda*Lee J. Cobb*Martin Balsam*John Fiedler
The Girl Next Door	2004	6.7	Emile Hirsch*Nicholas Downs*Elisha Cuthbert*Timothy Olyphant
Taxi Driver	1976	8.3	Robert De Niro*Jodie Foster*Cybill Shepherd*Albert Brooks
Salò o le 120 giornate di Sodoma	1975	6.0	Paolo Bonacelli*Laura Betti*Giorgio Cataldi*Umberto Paolo Quintavalle
Murder on the Orient Express	2017	6.5	Kenneth Branagh*Penélope Cruz*Willem Dafoe*Judi Dench
The Terminator	1984	8.0	Arnold Schwarzenegger*Linda Hamilton*Michael Biehn*Paul Winfield
The Big Short	2015	7.8	Christian Bale*Steve Carell*Ryan Gosling*Brad Pitt
Siberia	2018	4.3	Keanu Reeves*Boris Gulyarin*Ashley St. George*Elliot Lazar
Moana	2016	7.6	Auli'i Cravalho*Dwayne Johnson*Rachel House*Temuera Morrison
Insidious	2010	6.9	Patrick Wilson*Rose Byrne*Ty Simpkins*Lin Shaye
The Amazing Spider-Man	2012	7.0	Andrew Garfield*Emma Stone*Rhys Ifans*Irrfan Khan
Unicorn Store	2017	5.5	Brie Larson*Samuel L. Jackson*Joan Cusack*Bradley Whitford
I'll Take Your Dead	2018	6.0	Aidan Devine*Ava Preston*Jess Salgueiro*Brandon McKnight
Terminator Salvation	2009	6.6	Christian Bale*Sam Worthington*Anton Yelchin*Moon Bloodgood
2001: A Space Odyssey	1968	8.3	Keir Dullea*Gary Lockwood*William Sylvester*Daniel Richter
The Lord of the Rings: The Two Towers	2002	8.7	Elijah Wood*Ian McKellen*Viggo Mortensen*Orlando Bloom
Star Wars: Episode I - The Phantom Menace	1999	6.5	Ewan McGregor*Liam Neeson*Natalie Portman*Jake Lloyd
Superbad	2007	7.6	Michael Cera*Jonah Hill*Christopher Mintz-Plasse*Bill Hader
Rampage	2018	6.1	Dwayne Johnson*Naomie Harris*Malin Akerman*Jeffrey Dean Morgan
Fifty Shades Freed	2018	4.5	Dakota Johnson*Jamie Dornan*Eric Johnson*Eloise Mumford
The Da Vinci Code	2006	6.6	Tom Hanks*Audrey Tautou*Jean Reno*Ian McKellen
There Will Be Blood	2007	8.2	Daniel Day-Lewis*Paul Dano*Ciarán Hinds*Martin Stringer
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	2005	6.9	Tilda Swinton*Georgie Henley*William Moseley*Skandar Keynes
Psycho	1960	8.5	Anthony Perkins*Janet Leigh*Vera Miles*John Gavin
The Girl in the Spider's Web	2018	6.1	Claire Foy*Beau Gadsdon*Sverrir Gudnason*LaKeith Stanfield
Batman	1989	7.6	Michael Keaton*Jack Nicholson*Kim Basinger*Robert Wuhl
Black Swan	2010	8.0	Natalie Portman*Mila Kunis*Vincent Cassel*Winona Ryder
The Next Three Days	2010	7.4	Russell Crowe*Elizabeth Banks*Liam Neeson*Michael Buie
Caddyshack	1980	7.3	Chevy Chase*Rodney Dangerfield*Bill Murray*Ted Knight
Beats	2019	7.7	Martin Donaghy*Brian Ferguson*Ryan Fletcher*Laura Fraser
Happy Death Day	2017	6.5	Jessica Rothe*Israel Broussard*Ruby Modine*Charles Aitken
I Spit on Your Grave: Deja Vu	2019	2.4	Camille Keaton*Jamie Bernadette*Maria Olsen*Jim Tavaré
Coyote Ugly	2000	5.7	Piper Perabo*Adam Garcia*John Goodman*Maria Bello
Hook	1991	6.7	Dustin Hoffman*Robin Williams*Julia Roberts*Bob Hoskins
Love Actually	2003	7.6	Hugh Grant*Martine McCutcheon*Liam Neeson*Laura Linney
Boy Erased	2018	7.0	Lucas Hedges*Nicole Kidman*Joel Edgerton*Russell Crowe
Romeo + Juliet	1996	6.8	Leonardo DiCaprio*Claire Danes*John Leguizamo*Harold Perrineau
Prometheus	2012	7.0	Noomi Rapace*Logan Marshall-Green*Michael Fassbender*Charlize Theron
The Man from U.N.C.L.E.	2015	7.3	Henry Cavill*Armie Hammer*Alicia Vikander*Elizabeth Debicki
Mrs. Doubtfire	1993	7.0	Robin Williams*Sally Field*Pierce Brosnan*Harvey Fierstein
Blended	2014	6.5	Adam Sandler*Drew Barrymore*Wendi McLendon-Covey*Kevin Nealon
Casino Royale	2006	8.0	Daniel Craig*Eva Green*Judi Dench*Jeffrey Wright
Stand by Me	1986	8.1	Wil Wheaton*River Phoenix*Corey Feldman*Jerry O'Connell
Peppermint	2018	6.5	Jennifer Garner*John Gallagher Jr.*John Ortiz*Juan Pablo Raba
Papillon	2017	7.1	Charlie Hunnam*Damijan Oklopdzic*Christopher Fairbank*Jason Ryan
Nocturnal Animals	2016	7.5	Amy Adams*Jake Gyllenhaal*Michael Shannon*Aaron Taylor-Johnson
The Usual Suspects	1995	8.6	Kevin Spacey*Gabriel Byrne*Chazz Palminteri*Stephen Baldwin
Mandy	2018	6.6	Nicolas Cage*Andrea Riseborough*Linus Roache*Ned Dennehy
Spider-Man 3	2007	6.2	Tobey Maguire*Kirsten Dunst*Topher Grace*Thomas Haden Church
Kin	2018	5.7	Myles Truitt*Jack Reynor*Dennis Quaid*Zoë Kravitz
Moonlight	2016	7.4	Mahershala Ali*Naomie Harris*Trevante Rhodes*Alex R. Hibbert
Lykke-Per	2018	7.3	Esben Smed*Katrine Greis-Rosenthal*Benjamin Kitter*Julie Christiansen
The Intouchables	2011	8.5	François Cluzet*Omar Sy*Anne Le Ny*Audrey Fleurot
Kursk	2018	6.5	Matthias Schoenaerts*Léa Seydoux*Peter Simonischek*August Diehl
Hud	1963	7.9	Paul Newman*Melvyn Douglas*Patricia Neal*Brandon De Wilde
Pirates of the Caribbean: The Curse of the Black Pearl	2003	8.0	Johnny Depp*Geoffrey Rush*Orlando Bloom*Keira Knightley
Arrival	2016	7.9	Amy Adams*Jeremy Renner*Forest Whitaker*Michael Stuhlbarg
Zootopia	2016	8.0	Ginnifer Goodwin*Jason Bateman*Idris Elba*Jenny Slate
Kill Bill: Vol. 1	2003	8.1	Uma Thurman*David Carradine*Daryl Hannah*Michael Madsen
Batman & Robin	1997	3.7	Arnold Schwarzenegger*George Clooney*Chris O'Donnell*Uma Thurman
Scream	1996	7.2	Neve Campbell*Courteney Cox*David Arquette*Skeet Ulrich
Sorry to Bother You	2018	7.0	LaKeith Stanfield*Tessa Thompson*Jermaine Fowler*Omari Hardwick
Hidden Figures	2016	7.8	Taraji P. Henson*Octavia Spencer*Janelle Monáe*Kevin Costner
A View to a Kill	1985	6.3	Roger Moore*Christopher Walken*Tanya Roberts*Grace Jones
Donnie Darko	2001	8.1	Jake Gyllenhaal*Jena Malone*Mary McDonnell*Holmes Osborne
Skyscraper	2018	5.8	Dwayne Johnson*Neve Campbell*Chin Han*Roland Møller
Oldboy	2013	5.8	Josh Brolin*Elizabeth Olsen*Samuel L. Jackson*Sharlto Copley
Lenny	1974	7.6	Dustin Hoffman*Valerie Perrine*Jan Miner*Stanley Beck
Alpha	2018	6.7	Kodi Smit-McPhee*Jóhannes Haukur Jóhannesson*Marcin Kowalczyk*Jens Hultén
Lucy	2014	6.4	Scarlett Johansson*Morgan Freeman*Min-sik Choi*Amr Waked
Sen to Chihiro no kamikakushi	2001	8.6	Daveigh Chase*Suzanne Pleshette*Miyu Irino*Rumi Hiiragi
The Fast and the Furious	2001	6.8	Vin Diesel*Paul Walker*Michelle Rodriguez*Jordana Brewster
Kids	1995	7.0	Leo Fitzpatrick*Justin Pierce*Chloë Sevigny*Sarah Henderson
Weird Science	1985	6.6	Anthony Michael Hall*Ilan Mitchell-Smith*Kelly LeBrock*Bill Paxton
Beetlejuice	1988	7.5	Alec Baldwin*Geena Davis*Michael Keaton*Annie McEnroe
King Arthur: Legend of the Sword	2017	6.8	Charlie Hunnam*Astrid Bergès-Frisbey*Jude Law*Djimon Hounsou
Angels & Demons	2009	6.7	Tom Hanks*Ewan McGregor*Ayelet Zurer*Stellan Skarsgård
Pan's Labyrinth	2006	8.2	Ivana Baquero*Ariadna Gil*Sergi López*Maribel Verdú
Lo spietato	2019	6.3	Riccardo Scamarcio*Sara Serraiocco*Alessio Praticò*Alessandro Tedeschi
Eternal Sunshine of the Spotless Mind	2004	8.3	Jim Carrey*Kate Winslet*Tom Wilkinson*Gerry Robert Byrne
Fifty Shades Darker	2017	4.6	Dakota Johnson*Jamie Dornan*Eric Johnson*Eloise Mumford
Fargo	1996	8.1	William H. Macy*Frances McDormand*Steve Buscemi*Peter Stormare
Pompeii	2014	5.5	Kit Harington*Emily Browning*Kiefer Sutherland*Adewale Akinnuoye-Agbaje
Il buono, il brutto, il cattivo	1966	8.9	Clint Eastwood*Eli Wallach*Lee Van Cleef*Aldo Giuffrè
Cast Away	2000	7.8	Tom Hanks*Helen Hunt*Paul Sanchez*Lari White
The 40 Year Old Virgin	2005	7.1	Steve Carell*Catherine Keener*Paul Rudd*Romany Malco
Batman Forever	1995	5.4	Val Kilmer*Tommy Lee Jones*Jim Carrey*Nicole Kidman
Valerian and the City of a Thousand Planets	2017	6.5	Dane DeHaan*Cara Delevingne*Clive Owen*Rihanna
Kick-Ass	2010	7.6	Aaron Taylor-Johnson*Nicolas Cage*Chloë Grace Moretz*Garrett M. Brown
Brawl in Cell Block 99	2017	7.1	Vince Vaughn*Jennifer Carpenter*Don Johnson*Udo Kier
Toy Story	1995	8.3	Tom Hanks*Tim Allen*Don Rickles*Jim Varney
The Social Network	2010	7.7	Jesse Eisenberg*Andrew Garfield*Justin Timberlake*Rooney Mara
The World's End	2013	7.0	Simon Pegg*Nick Frost*Martin Freeman*Rosamund Pike
Srpski film	2010	5.1	Srdjan 'Zika' Todorovic*Sergej Trifunovic*Jelena Gavrilovic*Slobodan Bestic
Just Friends	2005	6.2	Ryan Reynolds*Amy Smart*Anna Faris*Chris Klein
Nymphomaniac: Vol. I	2013	6.9	Charlotte Gainsbourg*Stellan Skarsgård*Stacy Martin*Shia LaBeouf
Raiders of the Lost Ark	1981	8.5	Harrison Ford*Karen Allen*Paul Freeman*John Rhys-Davies
The Sound of Music	1965	8.0	Julie Andrews*Christopher Plummer*Eleanor Parker*Richard Haydn
Hellboy	2004	6.9	Ron Perlman*Doug Jones*Selma Blair*John Hurt
Pride & Prejudice	2005	7.8	Keira Knightley*Matthew Macfadyen*Brenda Blethyn*Donald Sutherland
